path	sentence
merged_clips\clip_015632.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 學武之人首重武德
merged_clips\clip_015633.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 貴在中和
merged_clips\clip_015634.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不爭不搶
merged_clips\clip_015635.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 才是最重要的道理
merged_clips\clip_015636.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你知道嗎
merged_clips\clip_015637.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 看來今天我們不過兩招
merged_clips\clip_015638.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 恐怕大家不知道我功夫多好
merged_clips\clip_015639.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳...妳總算承認了
merged_clips\clip_015640.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳怎麼這麼狠心
merged_clips\clip_015641.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我狠難道妳不狠嗎
merged_clips\clip_015642.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 口口聲聲說我是妳的姐妹淘
merged_clips\clip_015643.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 結果呢
merged_clips\clip_015644.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳所做一切
merged_clips\clip_015645.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 都想毀掉我的家庭
merged_clips\clip_015646.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我所有一切
merged_clips\clip_015647.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難道妳不狠心嗎
merged_clips\clip_015648.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我做的一切只是維護家庭
merged_clips\clip_015649.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這麼做有什麼不對
merged_clips\clip_015650.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 本來我還覺得很對不起妳
merged_clips\clip_015651.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 沒想到妳竟然做得這麼絕
merged_clips\clip_015652.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難道不怕
merged_clips\clip_015653.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 連老天爺都看不下去嗎
merged_clips\clip_015654.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我只是做該做的事
merged_clips\clip_015655.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 就算老天爺想責罰我
merged_clips\clip_015656.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 也一定能體諒我的處境
merged_clips\clip_015657.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 倒是妳憑什麼責備我
merged_clips\clip_015658.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 憑我差點死在妳手上
merged_clips\clip_015659.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我作夢都沒想到
merged_clips\clip_015660.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 設計我的人竟然是妳
merged_clips\clip_015661.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 高麗君妳真惡毒
merged_clips\clip_015662.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 寫封信騙我離開大稻埕還不夠
merged_clips\clip_015663.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 竟然想要我的命
merged_clips\clip_015664.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我漂流了二十幾年
merged_clips\clip_015665.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 受的折磨和痛苦
merged_clips\clip_015666.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這筆帳我絕對要討回來
merged_clips\clip_015667.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳現在說什麼
merged_clips\clip_015668.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我怎麼聽不懂
merged_clips\clip_015669.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我哪有要妳的命
merged_clips\clip_015670.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 少裝了
merged_clips\clip_015671.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳寫信騙我來碼頭
merged_clips\clip_015672.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 騙我上船
merged_clips\clip_015673.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 最後還派人
merged_clips\clip_015674.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 把我從船上推落淡水河
merged_clips\clip_015675.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我還活著站在這裡
merged_clips\clip_015676.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳可以不承認
merged_clips\clip_015677.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但妳以為自己做的事
merged_clips\clip_015678.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 和我遭受的痛苦
merged_clips\clip_015679.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 都可以當成沒發生過嗎
merged_clips\clip_015680.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我...
merged_clips\clip_015681.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我...
merged_clips\clip_015682.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼會這樣
merged_clips\clip_015683.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我...我沒有啊
merged_clips\clip_015684.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 沒想到我沒有被妳害死吧
merged_clips\clip_015685.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 而且事實在二十年後
merged_clips\clip_015686.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還能水落石出
merged_clips\clip_015687.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 高麗君妳還有什麼話好說
merged_clips\clip_015688.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那封信的確是我寫的
merged_clips\clip_015689.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但是我...
merged_clips\clip_015690.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 麗君
merged_clips\clip_015691.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳剛才說什麼
merged_clips\clip_015692.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那封信是妳寫的
merged_clips\clip_015693.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這...
merged_clips\clip_015694.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這是玉娟
merged_clips\clip_015695.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當初離開大稻埕的原因嗎
merged_clips\clip_015696.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳說啊
merged_clips\clip_015697.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬
merged_clips\clip_015698.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你怎麼來了
merged_clips\clip_015699.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 很意外吧
merged_clips\clip_015700.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是我叫他來的
merged_clips\clip_015701.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我誤會志寬
merged_clips\clip_015702.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 恨了他二十幾年
merged_clips\clip_015703.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他不需要來這裡把事情弄清楚
merged_clips\clip_015704.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 知道是誰陷害他嗎
merged_clips\clip_015705.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬我...
merged_clips\clip_015706.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 陳志寬
merged_clips\clip_015707.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 信在這裡你自己看
merged_clips\clip_015708.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 麗君
merged_clips\clip_015709.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這是妳的字跡沒錯
merged_clips\clip_015710.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳真的做這種事
merged_clips\clip_015711.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬聽我解釋
merged_clips\clip_015712.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 沒錯這封信的確是我所寫
merged_clips\clip_015713.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但我只想要她趕快離開這裡
merged_clips\clip_015714.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 真的沒有做出剛才她所說
merged_clips\clip_015715.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要人把她丟下淡水河
merged_clips\clip_015716.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 要她性命的事
merged_clips\clip_015717.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬你知道我的為人
merged_clips\clip_015718.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你相信我
merged_clips\clip_015719.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我真的不會做出那麼殘忍的事
merged_clips\clip_015720.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 相信我
merged_clips\clip_015721.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難道是我編造這些事嗎
merged_clips\clip_015722.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我差點沒命
merged_clips\clip_015723.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這二十幾年受的苦
merged_clips\clip_015724.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難道都是假的嗎
merged_clips\clip_015725.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳遭遇的一切是自作自受
merged_clips\clip_015726.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是妳自作自受
merged_clips\clip_015727.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳...
merged_clips\clip_015728.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 麗君走跟我回去
merged_clips\clip_015729.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 跟我回家
merged_clips\clip_015730.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不要
merged_clips\clip_015731.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們三人都在這裡
merged_clips\clip_015732.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 一次把所有恩怨說清楚
merged_clips\clip_015733.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 看你相信誰
merged_clips\clip_015734.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我...
merged_clips\clip_015735.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 走跟我回去
merged_clips\clip_015736.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 有什麼事回家再說
merged_clips\clip_015737.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不要
merged_clips\clip_015738.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 走
merged_clips\clip_015739.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不要
merged_clips\clip_015740.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 高麗君
merged_clips\clip_015741.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我千算萬算都想不到
merged_clips\clip_015742.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳會設計害死我
merged_clips\clip_015743.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳真的太惡毒了
merged_clips\clip_015744.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我這輩子絕不會原諒妳
merged_clips\clip_015745.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小姐怎麼去了那麼久
merged_clips\clip_015746.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 到現在還不回來
merged_clips\clip_015747.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 會不會發生什麼事了
merged_clips\clip_015748.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 早知道我應該陪她去才對
merged_clips\clip_015749.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿滿姨妳看什麼
merged_clips\clip_015750.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼一直看外面
merged_clips\clip_015751.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 沒有沒有看什麼
merged_clips\clip_015752.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿滿姨
merged_clips\clip_015753.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿滿姨娘究竟去哪裡了
merged_clips\clip_015754.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳知道那封信寫了什麼嗎
merged_clips\clip_015755.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳問我我怎麼知道
merged_clips\clip_015756.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿滿姨
merged_clips\clip_015757.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳不覺得最近娘很神祕嗎
merged_clips\clip_015758.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還是娘瞞著我什麼事
merged_clips\clip_015759.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小孩別管大人的事
merged_clips\clip_015760.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 別胡思亂想
merged_clips\clip_015761.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 老闆
merged_clips\clip_015762.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爹
merged_clips\clip_015763.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 娘 老闆
merged_clips\clip_015764.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小姐
merged_clips\clip_015765.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 沒你們的事 你們回來了啊
merged_clips\clip_015766.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你們忙
merged_clips\clip_015767.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小...
merged_clips\clip_015768.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿滿姨娘剛才好像哭過耶
merged_clips\clip_015769.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爹看起來也不太高興
merged_clips\clip_015770.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 究竟發生什麼... 不會啦
merged_clips\clip_015771.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳沒聽到老闆說沒事嗎
merged_clips\clip_015772.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 別胡思亂想
merged_clips\clip_015773.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 進來妳進來
merged_clips\clip_015774.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 麗君現在房裡只有我們倆
merged_clips\clip_015775.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 把話說清楚
merged_clips\clip_015776.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當年究竟發生什麼事
merged_clips\clip_015777.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不知道
merged_clips\clip_015778.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我真的不知道
merged_clips\clip_015779.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還說妳不知道
merged_clips\clip_015780.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 到現在還不承認
merged_clips\clip_015781.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我明明親眼看到妳寫的信
merged_clips\clip_015782.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳也承認了
merged_clips\clip_015783.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在還說一無所知
merged_clips\clip_015784.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 麗君妳知道我心裡很難過嗎
merged_clips\clip_015785.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 難過的不僅是妳在我背後
merged_clips\clip_015786.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 做這麼殘忍的事
merged_clips\clip_015787.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 更難過的是妳做錯事
merged_clips\clip_015788.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 至今仍不肯承認
merged_clips\clip_015789.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我說沒有就是沒有
merged_clips\clip_015790.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 為什麼不肯相信我
merged_clips\clip_015791.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 志寬
merged_clips\clip_015792.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我真的不是一個那麼壞心的人
merged_clips\clip_015793.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我承認
merged_clips\clip_015794.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我承認當初的確寫了一封信
merged_clips\clip_015795.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 欺騙王玉娟
merged_clips\clip_015796.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但這麼做
merged_clips\clip_015797.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是希望她趕快離開大稻埕
merged_clips\clip_015798.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 她走了
merged_clips\clip_015799.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你不會再那麼愛她
merged_clips\clip_015800.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不會再開口要我讓她進門為妾
merged_clips\clip_015801.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我只想如此沒有害她
merged_clips\clip_015802.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 原來
merged_clips\clip_015803.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 原來玉娟就是這麼被妳騙走的
merged_clips\clip_015804.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 對不對
merged_clips\clip_015805.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當初我問妳原因
merged_clips\clip_015806.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳竟然還能那麼冷靜
merged_clips\clip_015807.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 在我面前說什麼都不知道
merged_clips\clip_015808.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳明知原因
merged_clips\clip_015809.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 在我面前說謊
merged_clips\clip_015810.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 當什麼事都沒發生過
merged_clips\clip_015811.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 原來妳是這種人
